Date,Target,Avg temp,Sunshine_minutes,Rain_minutes,Voucher orders,Traffic,SEA Cost,SEA Clicks,Emails accepted,Emails open,Weekday_dinsdag,Weekday_donderdag,Weekday_maandag,Weekday_vrijdag,Weekday_woensdag,Weekday_zaterdag,Weekday_zondag,Spc dag pos aanloop_Broer en zussen dag,Spc dag pos aanloop_Kerst,Spc dag pos aanloop_Moederdag,Spc dag pos aanloop_Sinterklaas,Spc dag pos aanloop_Vaderdag,Spc dag pos aanloop_Valentijnsdag,Spc dag pos_1e kerstdag,Spc dag pos_2e kerstdag,Spc dag pos_Broer en zussen dag,Spc dag pos_Moederdag,Spc dag pos_Oudjaarsdag,Spc dag pos_Sinterklaas,Spc dag pos_Vaderdag,Spc dag pos_Valentijnsdag,Spc dag neg_1e Paasdag,Spc dag neg_1e Pinksterdag,Spc dag neg_2e Paasdag,Spc dag neg_2e Pinksterdag,Spc dag neg_Bevrijdingsdag,"Spc dag neg_Bevrijdingsdag, Hemelvaart",Spc dag neg_Goede vrijdag,Spc dag neg_Hemelvaart,Spc dag neg_Koninginnedag/Koningsdag,Spc dag neg_Nieuwjaarsdag
26-03-16,3.0,10.0,612.0,0.0,2934.0,13964.0,2470.04,4999.0,11716.0,4044.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-03-16,41.0,9.0,216.0,306.0,3366.0,27522.0,2481.46,5487.0,9758.0,3427.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28-03-16,21760.0,10.0,372.0,72.0,8214.0,33117.0,4109.0,8195.0,115544.0,34261.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29-03-16,20992.0,8.0,228.0,348.0,13237.0,55394.0,5192.14,10420.0,1049235.0,240414.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-03-16,21208.0,8.0,480.0,30.0,11865.0,40589.0,5226.2,10355.0,16175.0,10494.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-03-16,21491.0,8.0,90.0,0.0,11174.0,35022.0,4572.54,10084.0,6889.0,2542.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-04-16,22727.0,7.0,624.0,0.0,9017.0,32239.0,3522.48,7742.0,10364.0,3914.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-04-16,416.0,10.0,84.0,0.0,4216.0,16881.0,2329.18,5578.0,10368.0,3931.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-04-16,3915.0,15.0,366.0,198.0,7164.0,19560.0,2916.66,7113.0,75958.0,20339.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-04-16,32009.0,12.0,306.0,168.0,11959.0,35884.0,4630.34,9484.0,1125122.0,232331.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-04-16,19338.0,11.0,120.0,246.0,10733.0,29952.0,4661.63,9800.0,10581.0,3957.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-04-16,19270.0,9.0,126.0,156.0,10641.0,39661.0,4740.01,10069.0,7669.0,2920.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-04-16,19045.0,7.0,342.0,144.0,9796.0,35306.0,4414.16,9404.0,6520.0,2490.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-04-16,21131.0,7.0,144.0,150.0,8771.0,29024.0,3673.53,8358.0,7364.0,2875.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-04-16,426.0,9.0,498.0,0.0,3723.0,15628.0,2361.72,5221.0,7326.0,2677.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-04-16,3782.0,11.0,636.0,150.0,6170.0,28569.0,3094.81,7072.0,73811.0,19556.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-04-16,29208.0,13.0,762.0,0.0,10795.0,36637.0,4257.54,9306.0,1120687.0,224825.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-04-16,17008.0,12.0,402.0,126.0,9766.0,28504.0,4218.58,9174.0,11761.0,4112.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-04-16,17920.0,9.0,480.0,0.0,9479.0,28716.0,4413.27,9463.0,8379.0,2957.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-04-16,17506.0,11.0,462.0,0.0,9150.0,35659.0,4176.98,8821.0,5252.0,2020.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-04-16,21071.0,10.0,96.0,648.0,8987.0,29017.0,4006.61,8778.0,7760.0,2884.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-04-16,436.0,9.0,306.0,120.0,3927.0,18129.0,2546.8,5535.0,6210.0,2287.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-04-16,4247.0,6.0,504.0,150.0,7065.0,32815.0,3452.21,7594.0,77464.0,23112.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-04-16,32339.0,8.0,402.0,0.0,14736.0,54329.0,5013.48,11253.0,1113731.0,288653.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-04-16,20249.0,10.0,522.0,0.0,11560.0,54507.0,5266.12,11175.0,8486.0,3220.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-04-16,18726.0,9.0,684.0,0.0,11216.0,44434.0,5470.22,11608.0,13106.0,3859.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-04-16,22949.0,10.0,762.0,0.0,15330.0,45947.0,4878.29,10847.0,1160891.0,221511.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-04-16,23162.0,9.0,276.0,0.0,8488.0,34853.0,4360.77,8684.0,7438.0,2643.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-04-16,444.0,6.0,444.0,180.0,4004.0,21149.0,3698.47,7080.0,7004.0,2345.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-04-16,4059.0,5.0,564.0,66.0,6813.0,25025.0,4980.29,9579.0,76982.0,18044.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-04-16,32431.0,5.0,102.0,198.0,11496.0,52615.0,7378.48,13346.0,472228.0,121011.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-04-16,15719.0,5.0,246.0,294.0,8332.0,35897.0,6425.53,11267.0,7064.0,2547.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-04-16,247.0,6.0,414.0,162.0,6595.0,31070.0,4870.23,8481.0,6141.0,2266.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28-04-16,26760.0,6.0,582.0,54.0,14575.0,52024.0,6941.16,12846.0,6664.0,2488.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-04-16,24074.0,7.0,84.0,282.0,15722.0,48225.0,7342.5,13231.0,7881.0,2790.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-04-16,564.0,8.0,348.0,0.0,12093.0,39007.0,5788.57,10520.0,5925.0,2186.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-05-16,4885.0,8.0,714.0,0.0,13390.0,42952.0,6785.15,12308.0,179414.0,38489.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-05-16,36460.0,12.0,630.0,6.0,22832.0,74691.0,8889.38,17739.0,1316819.0,274596.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-05-16,27711.0,10.0,762.0,108.0,23814.0,70095.0,9959.23,19410.0,11062.0,4027.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-05-16,1608.0,10.0,612.0,0.0,18538.0,70914.0,10506.9,18792.0,983197.0,91227.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-05-16,51944.0,13.0,828.0,0.0,13585.0,55191.0,8502.98,14859.0,9231.0,3197.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
06-05-16,98918.0,16.0,840.0,0.0,21856.0,79213.0,16039.2,21768.0,1165712.0,221185.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-05-16,33912.0,20.0,852.0,0.0,14173.0,66667.0,19596.33,22372.0,1127420.0,212775.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-05-16,6812.0,20.0,852.0,0.0,6574.0,35670.0,5796.44,10541.0,60007.0,37046.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-05-16,30155.0,20.0,786.0,0.0,10321.0,32282.0,4468.36,9692.0,93150.0,26059.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-05-16,20931.0,19.0,54.0,0.0,13690.0,39762.0,4374.62,10076.0,969557.0,220690.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-05-16,20880.0,20.0,498.0,0.0,11162.0,29605.0,4157.12,9487.0,8533.0,2892.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-05-16,19069.0,20.0,822.0,0.0,10105.0,26150.0,3720.08,8590.0,7774.0,2652.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-05-16,23139.0,15.0,810.0,0.0,8797.0,25055.0,3229.26,7745.0,11175.0,3854.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-05-16,0.0,9.0,372.0,0.0,4243.0,17627.0,2512.89,5500.0,9326.0,3165.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-05-16,33.0,9.0,438.0,6.0,5147.0,17580.0,2582.77,5652.0,64599.0,10441.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16-05-16,29441.0,9.0,252.0,30.0,8316.0,22170.0,3490.12,7443.0,11549.0,4224.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17-05-16,19612.0,12.0,402.0,0.0,10507.0,45898.0,4583.97,9400.0,1107265.0,208525.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-05-16,19326.0,14.0,180.0,18.0,10428.0,47488.0,4751.72,9333.0,8087.0,2901.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-05-16,19627.0,13.0,60.0,24.0,9680.0,42418.0,4484.53,9167.0,7122.0,2343.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-05-16,22418.0,14.0,60.0,60.0,9008.0,31797.0,4373.5,9248.0,11569.0,3888.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-05-16,594.0,18.0,264.0,0.0,3949.0,22899.0,2781.03,5532.0,11205.0,4033.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-05-16,4403.0,16.0,12.0,612.0,7501.0,34893.0,3701.62,7826.0,95648.0,14431.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-05-16,33869.0,12.0,6.0,948.0,14183.0,44543.0,5497.3,10856.0,1069414.0,224955.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-05-16,20313.0,11.0,90.0,0.0,10941.0,31344.0,4857.33,9793.0,8594.0,3357.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-05-16,19664.0,12.0,12.0,24.0,11370.0,29702.0,5014.72,10371.0,89161.0,22542.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-05-16,20712.0,14.0,408.0,0.0,13265.0,43462.0,4325.16,9396.0,1061589.0,191184.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-05-16,22262.0,16.0,426.0,0.0,9148.0,31216.0,3690.94,7869.0,7382.0,2693.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-05-16,519.0,18.0,438.0,0.0,3873.0,21115.0,2318.6,5074.0,7897.0,2899.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-05-16,4177.0,17.0,108.0,36.0,7504.0,26534.0,3834.4,7651.0,7826.0,2978.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-05-16,32116.0,16.0,0.0,192.0,11584.0,39508.0,5308.3,10764.0,10788.0,4106.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-05-16,20164.0,18.0,402.0,0.0,10675.0,42479.0,4965.32,10136.0,158306.0,38868.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-06-16,19614.0,19.0,342.0,24.0,10682.0,35992.0,5175.58,10147.0,7947.0,2776.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-06-16,19938.0,15.0,0.0,0.0,10981.0,49734.0,4685.06,9296.0,997956.0,177420.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-06-16,23049.0,16.0,210.0,0.0,8843.0,27578.0,3983.77,8233.0,9789.0,3454.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-06-16,499.0,20.0,486.0,6.0,3481.0,15125.0,2223.95,4785.0,6738.0,2263.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-06-16,3962.0,20.0,900.0,0.0,6055.0,18189.0,2836.3,5957.0,90167.0,23668.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-06-16,29259.0,19.0,876.0,0.0,12092.0,47707.0,4830.58,9620.0,1008024.0,195602.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-06-16,20085.0,20.0,486.0,0.0,11019.0,42029.0,4759.11,9395.0,197091.0,53669.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-06-16,20747.0,16.0,384.0,0.0,10994.0,31616.0,4572.49,9972.0,6305.0,2187.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-06-16,19942.0,15.0,900.0,0.0,10134.0,28829.0,4115.8,10052.0,9172.0,3146.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-06-16,23327.0,16.0,486.0,0.0,9164.0,38128.0,4564.55,10079.0,13992.0,5202.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-06-16,660.0,16.0,168.0,264.0,4792.0,23847.0,3570.97,7767.0,10643.0,3954.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-06-16,4256.0,17.0,48.0,156.0,8325.0,27818.0,5049.17,10724.0,79732.0,21994.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-06-16,35488.0,16.0,84.0,90.0,13227.0,52047.0,7327.28,14880.0,1034068.0,197204.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-06-16,21868.0,15.0,126.0,294.0,12478.0,51639.0,7614.64,15094.0,14754.0,5681.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-06-16,22537.0,15.0,234.0,114.0,13855.0,52315.0,7884.23,16160.0,9906.0,3748.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-06-16,32174.0,16.0,462.0,228.0,21071.0,78129.0,10831.49,22297.0,1112171.0,227344.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-06-16,45131.0,15.0,138.0,312.0,17607.0,56694.0,9600.77,19736.0,80968.0,20042.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-06-16,12789.0,14.0,282.0,66.0,9543.0,43134.0,7488.29,15977.0,1039956.0,172474.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-06-16,5968.0,15.0,378.0,0.0,7307.0,28149.0,4058.69,9575.0,36185.0,20759.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20-06-16,35173.0,16.0,12.0,540.0,12740.0,36110.0,6301.79,12699.0,119556.0,36666.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-06-16,21519.0,17.0,108.0,114.0,11695.0,38754.0,4958.91,10725.0,1004426.0,235827.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-06-16,20046.0,20.0,582.0,0.0,9972.0,28212.0,4731.46,9955.0,6346.0,2085.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-06-16,18302.0,22.0,240.0,330.0,9283.0,37607.0,4115.29,8593.0,7821.0,2566.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-06-16,21090.0,19.0,294.0,18.0,8564.0,25399.0,3941.98,7693.0,10532.0,3542.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-06-16,631.0,15.0,192.0,150.0,4182.0,19720.0,3124.35,5682.0,4860.0,1791.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-06-16,4392.0,15.0,336.0,144.0,7044.0,23433.0,3858.89,7489.0,91020.0,21670.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-06-16,32551.0,15.0,228.0,120.0,11527.0,43230.0,6010.06,11740.0,1018001.0,188840.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-06-16,19153.0,17.0,282.0,78.0,10989.0,35913.0,5290.02,10489.0,9326.0,3459.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-06-16,20210.0,16.0,234.0,180.0,11259.0,36426.0,5411.93,12125.0,6619.0,2314.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-06-16,21468.0,16.0,78.0,192.0,11203.0,37707.0,5172.94,11843.0,26830.0,7144.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-07-16,24813.0,17.0,18.0,102.0,10434.0,38894.0,4696.7,11024.0,8067.0,2705.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-07-16,603.0,15.0,576.0,54.0,4478.0,29235.0,3237.42,7631.0,9316.0,3221.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-07-16,4702.0,15.0,474.0,234.0,7136.0,25022.0,4034.55,8869.0,8430.0,3114.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-07-16,32093.0,17.0,792.0,0.0,10911.0,31339.0,5432.35,10643.0,215087.0,58375.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-07-16,20717.0,15.0,216.0,72.0,11517.0,55268.0,6481.24,11702.0,889439.0,173362.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-07-16,18938.0,15.0,732.0,90.0,10299.0,30559.0,5772.51,10719.0,7538.0,2625.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-07-16,19488.0,17.0,438.0,0.0,9621.0,33662.0,5516.2,9532.0,7401.0,2575.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-07-16,21242.0,18.0,126.0,150.0,9053.0,27862.0,5130.64,9046.0,122947.0,33799.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-07-16,522.0,20.0,306.0,0.0,3990.0,18073.0,3370.68,5698.0,10369.0,3942.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-07-16,3950.0,21.0,456.0,0.0,6054.0,21412.0,3908.5,6541.0,9874.0,3778.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-07-16,29480.0,19.0,372.0,0.0,12315.0,42122.0,6133.93,10472.0,956994.0,227844.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-16,19179.0,17.0,294.0,228.0,10960.0,34718.0,5796.85,10127.0,11011.0,4319.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-07-16,19611.0,15.0,234.0,108.0,10569.0,37425.0,5560.03,9795.0,5179.0,1743.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-07-16,19343.0,15.0,468.0,0.0,9534.0,39312.0,4934.27,9084.0,31082.0,14730.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-07-16,20232.0,17.0,630.0,0.0,7908.0,30439.0,3408.05,6879.0,11181.0,4028.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-07-16,472.0,20.0,96.0,0.0,4093.0,19812.0,2288.13,4525.0,4074.0,1691.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-07-16,3920.0,20.0,462.0,0.0,5812.0,18796.0,2713.11,5468.0,9342.0,3546.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-07-16,28330.0,20.0,804.0,0.0,10312.0,38283.0,3546.74,7262.0,1067566.0,190332.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-07-16,16408.0,23.0,894.0,0.0,8480.0,34918.0,3090.68,6445.0,11447.0,4211.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
