Date,Weekday,Avg. Temperature,sunshine_duration_in_min,rain_time_in_min,Costs,Clicks,TV,Radio,ATL - Media,Users,aantal_geaccepterrd,unieke_opens,Partner Voucherorders,multi_cat_type_beverage,multi_cat_type_cards,multi_cat_type_flowers,multi_cat_type_balloons,multi_cat_type_cake,multi_cat_type_chocolate,multi_cat_type_baby&kids,multi_cat_type_mannenproducten,multi_cat_type_beauty,multi_cat_type_personalized,multi_cat_type_mugs,multi_cat_type_all,multi_cat_type_books,multi_cat_type_other,marketing_Balloons,marketing_Beauty,marketing_Beverage,marketing_Books,marketing_Cards,marketing_Chocolate,marketing_Flowers,marketing_Multi-cat
16-07-2018,maandag,22.6,822.0,0.0,6423.77,12602.0,0.0,283.17548387096804,283.17548387096804,38443.0,15.0,7.0,23.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
17-07-2018,dinsdag,20.0,762.0,0.0,6675.17,12716.0,0.0,283.17548387096804,283.17548387096804,50344.0,21.0,1.0,22.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
18-07-2018,woensdag,19.1,588.0,0.0,6574.59,12443.0,0.0,283.17548387096804,283.17548387096804,39814.0,9.0,3.0,26.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
19-07-2018,donderdag,19.6,588.0,0.0,6311.21,12064.0,0.0,283.17548387096804,283.17548387096804,39292.0,13.0,5.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
20-07-2018,vrijdag,19.1,744.0,0.0,5918.24,11289.0,0.0,283.17548387096804,283.17548387096804,46199.0,12.0,3.0,14.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
21-07-2018,zaterdag,21.1,846.0,0.0,3527.27,7244.0,0.0,283.17548387096804,283.17548387096804,24484.0,6.0,1.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
22-07-2018,zondag,20.6,648.0,0.0,4119.49,8428.0,0.0,283.17548387096804,283.17548387096804,25182.0,34.0,4.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
23-07-2018,maandag,22.5,882.0,0.0,6126.19,11902.0,0.0,283.17548387096804,283.17548387096804,49722.0,6.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
24-07-2018,dinsdag,24.6,606.0,0.0,5415.27,10839.0,0.0,283.17548387096804,283.17548387096804,49680.0,20.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
25-07-2018,woensdag,24.4,456.0,0.0,5536.86,10904.0,0.0,283.17548387096804,283.17548387096804,53734.0,9.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
26-07-2018,donderdag,27.7,708.0,0.0,5526.34,10287.0,0.0,283.17548387096804,283.17548387096804,51353.0,9.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
27-07-2018,vrijdag,29.7,792.0,0.0,4485.3,9495.0,0.0,283.17548387096804,283.17548387096804,47672.0,15.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
28-07-2018,zaterdag,20.3,426.0,120.0,3642.88,7576.0,0.0,283.17548387096804,283.17548387096804,31329.0,7.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
29-07-2018,zondag,21.3,264.0,0.0,4315.11,9137.0,0.0,283.17548387096804,283.17548387096804,31912.0,23.0,1.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
30-07-2018,maandag,24.0,558.0,0.0,6286.52,13606.0,0.0,283.17548387096804,283.17548387096804,51897.0,5.0,1.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
31-07-2018,dinsdag,20.6,552.0,0.0,6147.7,12970.0,0.0,283.17548387096804,283.17548387096804,45878.0,12.0,3.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
01-08-2018,woensdag,20.4,618.0,0.0,5967.02,12466.0,0.0,283.17548387096804,283.17548387096804,43235.0,42.0,7.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
02-08-2018,donderdag,22.6,798.0,0.0,5768.39,11652.0,0.0,283.17548387096804,283.17548387096804,38371.0,54.0,28.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
03-08-2018,vrijdag,23.9,798.0,0.0,5103.05,10373.0,0.0,283.17548387096804,283.17548387096804,43690.0,3.0,1.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
04-08-2018,zaterdag,22.4,588.0,0.0,3627.32,7288.0,0.0,283.17548387096804,283.17548387096804,26962.0,17.0,4.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
05-08-2018,zondag,20.5,744.0,0.0,4063.56,8372.0,0.0,283.17548387096804,283.17548387096804,27665.0,17.0,4.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
06-08-2018,maandag,23.1,840.0,0.0,6171.85,12086.0,0.0,283.17548387096804,283.17548387096804,45269.0,36.0,9.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
07-08-2018,dinsdag,25.9,654.0,48.0,5697.43,11592.0,0.0,283.17548387096804,283.17548387096804,45240.0,14.0,4.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
08-08-2018,woensdag,19.6,252.0,114.0,5820.72,11967.0,0.0,283.17548387096804,283.17548387096804,53543.0,6.0,4.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
09-08-2018,donderdag,17.2,186.0,270.0,5657.72,12040.0,0.0,283.17548387096804,283.17548387096804,41671.0,7.0,2.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
10-08-2018,vrijdag,16.5,474.0,300.0,5044.89,11186.0,0.0,283.17548387096804,283.17548387096804,44330.0,7.0,3.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
11-08-2018,zaterdag,15.6,654.0,36.0,3902.32,8004.0,0.0,283.17548387096804,283.17548387096804,29935.0,7.0,2.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
12-08-2018,zondag,19.8,174.0,0.0,4194.47,9233.0,0.0,283.17548387096804,283.17548387096804,29417.0,5.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
13-08-2018,maandag,18.7,156.0,150.0,6567.92,13804.0,0.0,283.17548387096804,283.17548387096804,46613.0,23.0,3.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
14-08-2018,dinsdag,18.8,372.0,36.0,6193.53,12893.0,0.0,283.17548387096804,283.17548387096804,49097.0,11.0,6.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
15-08-2018,woensdag,19.7,90.0,0.0,5380.61,12563.0,0.0,283.17548387096804,283.17548387096804,41907.0,60.0,10.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16-08-2018,donderdag,18.4,474.0,48.0,4980.57,11975.0,0.0,283.17548387096804,283.17548387096804,41561.0,37.0,10.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
17-08-2018,vrijdag,17.4,534.0,162.0,4509.11,10854.0,0.0,283.17548387096804,283.17548387096804,37323.0,8.0,4.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
18-08-2018,zaterdag,17.8,288.0,0.0,3435.89,7942.0,0.0,283.17548387096804,283.17548387096804,28608.0,15.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
19-08-2018,zondag,19.4,12.0,0.0,4017.59,9375.0,0.0,283.17548387096804,283.17548387096804,29148.0,5.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
20-08-2018,maandag,19.6,216.0,0.0,6198.94,13390.0,0.0,283.17548387096804,283.17548387096804,44932.0,4.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
21-08-2018,dinsdag,20.0,348.0,0.0,6416.4,13779.0,0.0,283.17548387096804,283.17548387096804,62755.0,5.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
22-08-2018,woensdag,19.5,612.0,0.0,6522.48,13311.0,0.0,283.17548387096804,283.17548387096804,48674.0,10.0,10.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
23-08-2018,donderdag,18.3,42.0,54.0,6581.44,13768.0,0.0,283.17548387096804,283.17548387096804,47885.0,8.0,5.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
24-08-2018,vrijdag,15.5,504.0,132.0,6208.97,13198.0,0.0,283.17548387096804,283.17548387096804,53975.0,26.0,4.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
25-08-2018,zaterdag,12.7,402.0,432.0,4148.61,9075.0,0.0,283.17548387096804,283.17548387096804,34766.0,6.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
26-08-2018,zondag,14.5,366.0,132.0,4209.2,10248.0,0.0,283.17548387096804,283.17548387096804,33492.0,15.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
27-08-2018,maandag,17.1,54.0,54.0,6413.04,14143.0,0.0,4617.81107142857,4617.81107142857,60125.0,14.0,6.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
28-08-2018,dinsdag,16.7,258.0,0.0,7165.22,15366.0,0.0,4617.81107142857,4617.81107142857,74525.0,51.0,7.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
29-08-2018,woensdag,14.7,120.0,222.0,7755.35,15816.0,0.0,4617.81107142857,4617.81107142857,53469.0,31.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
30-08-2018,donderdag,15.0,564.0,0.0,7384.46,14500.0,0.0,4617.81107142857,4617.81107142857,72269.0,22.0,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
31-08-2018,vrijdag,12.4,126.0,0.0,7694.21,13305.0,0.0,4617.81107142857,4617.81107142857,50301.0,17.0,9.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
01-09-2018,zaterdag,13.5,624.0,0.0,4410.38,8693.0,0.0,4627.241071428571,4627.241071428571,32220.0,32.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
02-09-2018,zondag,15.9,606.0,0.0,5061.48,10423.0,0.0,4627.241071428571,4627.241071428571,33112.0,13.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
03-09-2018,maandag,18.6,96.0,0.0,8789.1,15333.0,0.0,4627.241071428571,4627.241071428571,59994.0,25.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
04-09-2018,dinsdag,20.6,216.0,0.0,7789.68,14419.0,0.0,9278.26857142857,9278.26857142857,50275.0,4.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
05-09-2018,woensdag,19.0,198.0,102.0,7702.36,15318.0,0.0,9278.26857142857,9278.26857142857,49221.0,63646.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
06-09-2018,donderdag,16.6,60.0,216.0,7825.66,15727.0,0.0,9278.26857142857,9278.26857142857,61180.0,72539.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
07-09-2018,vrijdag,14.6,510.0,216.0,6447.34,13566.0,0.0,9278.26857142857,9278.26857142857,45063.0,7.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
08-09-2018,zaterdag,14.8,240.0,0.0,4143.38,9147.0,0.0,9278.26857142857,9278.26857142857,31468.0,27.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
09-09-2018,zondag,18.3,330.0,0.0,5285.59,11327.0,0.0,9278.26857142857,9278.26857142857,34674.0,15.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
10-09-2018,maandag,17.4,54.0,0.0,7817.71,15417.0,0.0,292.614666666667,292.614666666667,45746.0,5.0,1.0,60.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
11-09-2018,dinsdag,18.8,120.0,0.0,7833.87,15052.0,0.0,292.614666666667,292.614666666667,45771.0,11.0,4.0,66.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
12-09-2018,woensdag,15.3,12.0,54.0,7619.47,15159.0,0.0,292.614666666667,292.614666666667,45068.0,18.0,9.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
13-09-2018,donderdag,13.0,696.0,0.0,7573.34,14777.0,0.0,292.614666666667,292.614666666667,55818.0,10.0,6.0,42.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
14-09-2018,vrijdag,13.5,456.0,0.0,6435.5,13214.0,0.0,292.614666666667,292.614666666667,41576.0,9.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
15-09-2018,zaterdag,14.7,366.0,24.0,4113.44,9004.0,0.0,292.614666666667,292.614666666667,30855.0,12.0,3.0,24.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16-09-2018,zondag,14.6,306.0,0.0,4525.71,10962.0,0.0,292.614666666667,292.614666666667,31696.0,3.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
17-09-2018,maandag,15.3,624.0,0.0,7841.53,15714.0,0.0,292.614666666667,292.614666666667,51705.0,7.0,40.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
18-09-2018,dinsdag,18.9,684.0,0.0,7469.55,15215.0,0.0,292.614666666667,292.614666666667,53875.0,10.0,29.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
19-09-2018,woensdag,19.1,492.0,0.0,7797.01,15755.0,0.0,292.614666666667,292.614666666667,46781.0,74.0,15.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
20-09-2018,donderdag,19.7,444.0,0.0,7171.94,14959.0,0.0,292.614666666667,292.614666666667,44895.0,33.0,17.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
21-09-2018,vrijdag,15.4,306.0,174.0,6749.5,14078.0,0.0,292.614666666667,292.614666666667,47739.0,13.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
22-09-2018,zaterdag,12.1,96.0,432.0,3963.2,9075.0,0.0,292.614666666667,292.614666666667,31219.0,26.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
23-09-2018,zondag,9.5,24.0,540.0,4924.67,11694.0,0.0,292.614666666667,292.614666666667,39186.0,19.0,4.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
24-09-2018,maandag,9.9,546.0,18.0,6336.55,14955.0,0.0,292.614666666667,292.614666666667,69462.0,107.0,29.0,46.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
25-09-2018,dinsdag,9.4,612.0,0.0,6159.0,14544.0,0.0,292.614666666667,292.614666666667,64999.0,13.0,3.0,42.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
26-09-2018,woensdag,11.9,558.0,0.0,6504.33,14852.0,0.0,292.614666666667,292.614666666667,58751.0,7.0,0.0,54.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
27-09-2018,donderdag,13.2,648.0,0.0,5874.64,13910.0,0.0,292.614666666667,292.614666666667,46953.0,17.0,26.0,37.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
28-09-2018,vrijdag,11.4,438.0,0.0,4561.61,10418.0,0.0,292.614666666667,292.614666666667,42644.0,14.0,5.0,37.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
29-09-2018,zaterdag,7.5,618.0,0.0,3239.82,7527.0,0.0,292.614666666667,292.614666666667,664.0,11.0,2.0,15.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
30-09-2018,zondag,9.9,498.0,0.0,4193.96,10040.0,0.0,292.614666666667,292.614666666667,33476.0,17.0,4.0,40.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
01-10-2018,maandag,9.5,444.0,186.0,7001.67,15548.0,0.0,5168.183891050579,5168.183891050579,49394.0,4.0,3.0,57.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
02-10-2018,dinsdag,11.7,204.0,288.0,6688.04,14786.0,0.0,5168.183891050579,5168.183891050579,53613.0,17.0,2.0,137.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
03-10-2018,woensdag,12.6,432.0,0.0,5911.76,14367.0,0.0,5168.183891050579,5168.183891050579,54038.0,6.0,0.0,1108.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
04-10-2018,donderdag,14.7,48.0,0.0,5294.27,13280.0,0.0,5168.183891050579,5168.183891050579,51677.0,25.0,10.0,1305.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
05-10-2018,vrijdag,12.8,618.0,0.0,4476.67,11486.0,0.0,5168.183891050579,5168.183891050579,42245.0,10.0,1.0,1018.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
06-10-2018,zaterdag,13.9,540.0,0.0,2700.07,7420.0,0.0,5168.183891050579,5168.183891050579,28556.0,15.0,5.0,433.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
07-10-2018,zondag,10.1,504.0,0.0,3915.47,10147.0,0.0,5168.183891050579,5168.183891050579,33335.0,3.0,1.0,633.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
08-10-2018,maandag,9.5,462.0,0.0,5982.89,14643.0,0.0,7393.5745525291795,7393.5745525291795,48357.0,8.0,3.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
09-10-2018,dinsdag,10.9,516.0,0.0,5458.37,14730.0,0.0,7393.5745525291795,7393.5745525291795,68552.0,19.0,5.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
10-10-2018,woensdag,15.1,600.0,0.0,5378.38,13809.0,0.0,7393.5745525291795,7393.5745525291795,59461.0,31.0,19.0,913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
11-10-2018,donderdag,17.6,366.0,0.0,5068.76,13386.0,0.0,7393.5745525291795,7393.5745525291795,51494.0,10.0,6.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
12-10-2018,vrijdag,18.7,540.0,30.0,4655.9,11963.0,0.0,7393.5745525291795,7393.5745525291795,49755.0,6.0,1.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
13-10-2018,zaterdag,20.0,570.0,0.0,3145.61,7633.0,0.0,283.17548387096804,283.17548387096804,28881.0,211.0,55.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
14-10-2018,zondag,17.4,486.0,0.0,3709.79,9485.0,0.0,283.17548387096804,283.17548387096804,32194.0,1.0,1.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
15-10-2018,maandag,16.1,366.0,0.0,5769.65,13757.0,0.0,283.17548387096804,283.17548387096804,52237.0,4.0,7.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16-10-2018,dinsdag,15.3,444.0,0.0,5498.12,13332.0,0.0,283.17548387096804,283.17548387096804,64439.0,10.0,7.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
17-10-2018,woensdag,13.2,324.0,0.0,5704.56,13500.0,0.0,283.17548387096804,283.17548387096804,49706.0,14.0,6.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
18-10-2018,donderdag,12.2,450.0,0.0,5908.2,13072.0,0.0,283.17548387096804,283.17548387096804,54398.0,21.0,9.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
